id,blockId,spaceNo,xpos,ypos,layout,mapId
3731,64,15,380,280,3,2
3732,64,16,380,240,1,2
3733,64,17,380,230,2,2
3734,64,18,380,220,2,2
3735,64,19,380,210,2,2
3736,64,20,380,200,2,2
3737,64,21,380,190,2,2
3738,64,22,380,180,2,2
3739,64,23,380,170,3,2
3740,64,24,380,140,1,2
3741,64,25,380,130,2,2
3742,64,26,380,120,2,2
3743,64,27,380,110,2,2
3744,64,28,380,100,2,2
3745,64,29,380,90,2,2
3746,64,30,380,80,3,2
3747,64,31,370,80,3,2
3748,64,32,370,90,4,2
3749,64,33,370,100,4,2
3750,64,34,370,110,4,2
3751,64,35,370,120,4,2
3752,64,36,370,130,4,2
3753,64,37,370,140,1,2
3754,64,38,370,170,3,2
3755,64,39,370,180,4,2
3756,64,40,370,190,4,2
3757,64,41,370,200,4,2
3758,64,42,370,210,4,2
3759,64,43,370,220,4,2
3760,64,44,370,230,4,2
3761,64,45,370,240,1,2
3762,64,46,370,280,3,2
3763,64,47,370,290,4,2
3764,64,48,370,300,4,2
3765,64,49,370,310,4,2
3766,64,50,370,320,4,2
3767,64,51,370,330,4,2
3768,64,52,370,340,4,2
3769,64,53,370,350,1,2
3770,64,54,370,380,3,2
3771,64,55,370,390,4,2
3772,64,56,370,400,4,2
3773,64,57,370,410,4,2
3774,64,58,370,420,4,2
3775,64,59,370,430,4,2
3776,64,60,370,440,1,2
3777,65,1,350,440,1,2
3778,65,2,350,430,2,2
3779,65,3,350,420,2,2
3780,65,4,350,410,2,2
3781,65,5,350,400,2,2
3782,65,6,350,390,2,2
3783,65,7,350,380,3,2
3784,65,8,350,350,1,2
3785,65,9,350,340,2,2
3786,65,10,350,330,2,2
3787,65,11,350,320,2,2
3788,65,12,350,310,2,2
3789,65,13,350,300,2,2
3790,65,14,350,290,2,2
3791,65,15,350,280,3,2
3792,65,16,350,240,1,2
3793,65,17,350,230,2,2
3794,65,18,350,220,2,2
3795,65,19,350,210,2,2
3796,65,20,350,200,2,2
3797,65,21,350,190,2,2
3798,65,22,350,180,2,2
3799,65,23,350,170,3,2
3800,65,24,350,140,1,2
3801,65,25,350,130,2,2
3802,65,26,350,120,2,2
3803,65,27,350,110,2,2
3804,65,28,350,100,2,2
3805,65,29,350,90,2,2
3806,65,30,350,80,3,2
3807,65,31,340,80,3,2
3808,65,32,340,90,4,2
3809,65,33,340,100,4,2
3810,65,34,340,110,4,2
3811,65,35,340,120,4,2
3812,65,36,340,130,4,2
3813,65,37,340,140,1,2
3814,65,38,340,170,3,2
3815,65,39,340,180,4,2
3816,65,40,340,190,4,2
3817,65,41,340,200,4,2
3818,65,42,340,210,4,2
3819,65,43,340,220,4,2
3820,65,44,340,230,4,2
3821,65,45,340,240,1,2
3822,65,46,340,280,3,2
3823,65,47,340,290,4,2
3824,65,48,340,300,4,2
3825,65,49,340,310,4,2
3826,65,50,340,320,4,2
3827,65,51,340,330,4,2
3828,65,52,340,340,4,2
3829,65,53,340,350,1,2
3830,65,54,340,380,3,2
3831,65,55,340,390,4,2
3832,65,56,340,400,4,2
3833,65,57,340,410,4,2
3834,65,58,340,420,4,2
3835,65,59,340,430,4,2
3836,65,60,340,440,1,2
3837,66,1,320,440,1,2
3838,66,2,320,430,2,2
3839,66,3,320,420,2,2
3840,66,4,320,410,2,2
3841,66,5,320,400,2,2
3842,66,6,320,390,2,2
3843,66,7,320,380,3,2
3844,66,8,320,350,1,2
3845,66,9,320,340,2,2
3846,66,10,320,330,2,2
3847,66,11,320,320,2,2
3848,66,12,320,310,2,2
3849,66,13,320,300,2,2
3850,66,14,320,290,2,2
3851,66,15,320,280,3,2
3852,66,16,320,240,1,2
3853,66,17,320,230,2,2
3854,66,18,320,220,2,2
3855,66,19,320,210,2,2
3856,66,20,320,200,2,2
3857,66,21,320,190,2,2
3858,66,22,320,180,2,2
3859,66,23,320,170,3,2
3860,66,24,320,140,1,2
3861,66,25,320,130,2,2
3862,66,26,320,120,2,2
3863,66,27,320,110,2,2
3864,66,28,320,100,2,2
3865,66,29,320,90,2,2
3866,66,30,320,80,3,2
3867,66,31,310,80,3,2
3868,66,32,310,90,4,2
3869,66,33,310,100,4,2
3870,66,34,310,110,4,2
3871,66,35,310,120,4,2
3872,66,36,310,130,4,2
3873,66,37,310,140,1,2
3874,66,38,310,170,3,2
3875,66,39,310,180,4,2
3876,66,40,310,190,4,2
3877,66,41,310,200,4,2
3878,66,42,310,210,4,2
3879,66,43,310,220,4,2
3880,66,44,310,230,4,2
3881,66,45,310,240,1,2
3882,66,46,310,280,3,2
3883,66,47,310,290,4,2
3884,66,48,310,300,4,2
3885,66,49,310,310,4,2
3886,66,50,310,320,4,2
3887,66,51,310,330,4,2
3888,66,52,310,340,4,2
3889,66,53,310,350,1,2
3890,66,54,310,380,3,2
3891,66,55,310,390,4,2
3892,66,56,310,400,4,2
3893,66,57,310,410,4,2
3894,66,58,310,420,4,2
3895,66,59,310,430,4,2
3896,66,60,310,440,1,2
3897,67,1,290,440,1,2
3898,67,2,290,430,2,2
3899,67,3,290,420,2,2
3900,67,4,290,410,2,2
3901,67,5,290,400,2,2
3902,67,6,290,390,2,2
3903,67,7,290,380,3,2
3904,67,8,290,350,1,2
3905,67,9,290,340,2,2
3906,67,10,290,330,2,2
3907,67,11,290,320,2,2
3908,67,12,290,310,2,2
3909,67,13,290,300,2,2
3910,67,14,290,290,2,2
3911,67,15,290,280,3,2
3912,67,16,290,240,1,2
3913,67,17,290,230,2,2
3914,67,18,290,220,2,2
3915,67,19,290,210,2,2
3916,67,20,290,200,2,2
3917,67,21,290,190,2,2
3918,67,22,290,180,2,2
3919,67,23,290,170,3,2
3920,67,24,290,140,1,2
3921,67,25,290,130,2,2
3922,67,26,290,120,2,2
3923,67,27,290,110,2,2
3924,67,28,290,100,2,2
3925,67,29,290,90,2,2
3926,67,30,290,80,3,2
3927,67,31,280,80,3,2
3928,67,32,280,90,4,2
3929,67,33,280,100,4,2
3930,67,34,280,110,4,2
3931,67,35,280,120,4,2
3932,67,36,280,130,4,2
3933,67,37,280,140,1,2
3934,67,38,280,170,3,2
3935,67,39,280,180,4,2
3936,67,40,280,190,4,2
3937,67,41,280,200,4,2
3938,67,42,280,210,4,2
3939,67,43,280,220,4,2
3940,67,44,280,230,4,2
3941,67,45,280,240,1,2
3942,67,46,280,280,3,2
3943,67,47,280,290,4,2
3944,67,48,280,300,4,2
3945,67,49,280,310,4,2
3946,67,50,280,320,4,2
3947,67,51,280,330,4,2
3948,67,52,280,340,4,2
3949,67,53,280,350,1,2
3950,67,54,280,380,3,2
3951,67,55,280,390,4,2
3952,67,56,280,400,4,2
3953,67,57,280,410,4,2
3954,67,58,280,420,4,2
3955,67,59,280,430,4,2
3956,67,60,280,440,1,2
3957,68,1,260,440,1,2
3958,68,2,260,430,2,2
3959,68,3,260,420,2,2
3960,68,4,260,410,2,2
3961,68,5,260,400,2,2
3962,68,6,260,390,2,2
3963,68,7,260,380,3,2
3964,68,8,260,350,1,2
3965,68,9,260,340,2,2
3966,68,10,260,330,2,2
3967,68,11,260,320,2,2
3968,68,12,260,310,2,2
3969,68,13,260,300,2,2
3970,68,14,260,290,2,2
3971,68,15,260,280,3,2
3972,68,16,260,240,1,2
3973,68,17,260,230,2,2
3974,68,18,260,220,2,2
3975,68,19,260,210,2,2
3976,68,20,260,200,2,2
3977,68,21,260,190,2,2
3978,68,22,260,180,2,2
3979,68,23,260,170,3,2
3980,68,24,260,140,1,2
3981,68,25,260,130,2,2
3982,68,26,260,120,2,2
3983,68,27,260,110,2,2
3984,68,28,260,100,2,2
3985,68,29,260,90,2,2
3986,68,30,260,80,3,2
3987,68,31,250,80,3,2
3988,68,32,250,90,4,2
3989,68,33,250,100,4,2
3990,68,34,250,110,4,2
3991,68,35,250,120,4,2
3992,68,36,250,130,4,2
3993,68,37,250,140,1,2
3994,68,38,250,170,3,2
3995,68,39,250,180,4,2
3996,68,40,250,190,4,2
3997,68,41,250,200,4,2
3998,68,42,250,210,4,2
3999,68,43,250,220,4,2
4000,68,44,250,230,4,2
4001,68,45,250,240,1,2
4002,68,46,250,280,3,2
4003,68,47,250,290,4,2
4004,68,48,250,300,4,2
4005,68,49,250,310,4,2
4006,68,50,250,320,4,2
4007,68,51,250,330,4,2
4008,68,52,250,340,4,2
4009,68,53,250,350,1,2
4010,68,54,250,380,3,2
4011,68,55,250,390,4,2
4012,68,56,250,400,4,2
4013,68,57,250,410,4,2
4014,68,58,250,420,4,2
4015,68,59,250,430,4,2
4016,68,60,250,440,1,2
4017,69,1,230,440,1,2
4018,69,2,230,430,2,2
4019,69,3,230,420,2,2
4020,69,4,230,410,2,2
4021,69,5,230,400,2,2
4022,69,6,230,390,2,2
4023,69,7,230,380,3,2
4024,69,8,230,350,1,2
4025,69,9,230,340,2,2
4026,69,10,230,330,2,2
4027,69,11,230,320,2,2
4028,69,12,230,310,2,2
4029,69,13,230,300,2,2
4030,69,14,230,290,2,2
4031,69,15,230,280,3,2
4032,69,16,230,240,1,2
4033,69,17,230,230,2,2
4034,69,18,230,220,2,2
4035,69,19,230,210,2,2
4036,69,20,230,200,2,2
4037,69,21,230,190,2,2
4038,69,22,230,180,2,2
4039,69,23,230,170,3,2
4040,69,24,230,140,1,2
4041,69,25,230,130,2,2
4042,69,26,230,120,2,2
4043,69,27,230,110,2,2
4044,69,28,230,100,2,2
4045,69,29,230,90,2,2
4046,69,30,230,80,3,2
4047,69,31,220,80,3,2
4048,69,32,220,90,4,2
4049,69,33,220,100,4,2
4050,69,34,220,110,4,2
4051,69,35,220,120,4,2
4052,69,36,220,130,4,2
4053,69,37,220,140,1,2
4054,69,38,220,170,3,2
4055,69,39,220,180,4,2
4056,69,40,220,190,4,2
4057,69,41,220,200,4,2
4058,69,42,220,210,4,2
4059,69,43,220,220,4,2
4060,69,44,220,230,4,2
4061,69,45,220,240,1,2
4062,69,46,220,280,3,2
4063,69,47,220,290,4,2
4064,69,48,220,300,4,2
4065,69,49,220,310,4,2
4066,69,50,220,320,4,2
4067,69,51,220,330,4,2
4068,69,52,220,340,4,2
4069,69,53,220,350,1,2
4070,69,54,220,380,3,2
4071,69,55,220,390,4,2
4072,69,56,220,400,4,2
4073,69,57,220,410,4,2
4074,69,58,220,420,4,2
4075,69,59,220,430,4,2
4076,69,60,220,440,1,2
4077,70,1,200,440,1,2
4078,70,2,200,430,2,2
4079,70,3,200,420,2,2
4080,70,4,200,410,2,2
4081,70,5,200,400,2,2
4082,70,6,200,390,2,2
4083,70,7,200,380,3,2
4084,70,8,200,350,1,2
4085,70,9,200,340,2,2
4086,70,10,200,330,2,2
4087,70,11,200,320,2,2
4088,70,12,200,310,2,2
4089,70,13,200,300,2,2
4090,70,14,200,290,2,2
4091,70,15,200,280,3,2
4092,70,16,200,240,1,2
4093,70,17,200,230,2,2
4094,70,18,200,220,2,2
4095,70,19,200,210,2,2
4096,70,20,200,200,2,2
4097,70,21,200,190,2,2
4098,70,22,200,180,2,2
4099,70,23,200,170,3,2
4100,70,24,200,140,1,2
4101,70,25,200,130,2,2
4102,70,26,200,120,2,2
4103,70,27,200,110,2,2
4104,70,28,200,100,2,2
4105,70,29,200,90,2,2
4106,70,30,200,80,3,2
4107,70,31,190,80,3,2
4108,70,32,190,90,4,2
4109,70,33,190,100,4,2
4110,70,34,190,110,4,2
4111,70,35,190,120,4,2
4112,70,36,190,130,4,2
4113,70,37,190,140,1,2
4114,70,38,190,170,3,2
4115,70,39,190,180,4,2
4116,70,40,190,190,4,2
4117,70,41,190,200,4,2
4118,70,42,190,210,4,2
4119,70,43,190,220,4,2
4120,70,44,190,230,4,2
4121,70,45,190,240,1,2
4122,70,46,190,280,3,2
4123,70,47,190,290,4,2
4124,70,48,190,300,4,2
4125,70,49,190,310,4,2
4126,70,50,190,320,4,2
4127,70,51,190,330,4,2
4128,70,52,190,340,4,2
4129,70,53,190,350,1,2
4130,70,54,190,380,3,2
4131,70,55,190,390,4,2
4132,70,56,190,400,4,2
4133,70,57,190,410,4,2
4134,70,58,190,420,4,2
4135,70,59,190,430,4,2
4136,70,60,190,440,1,2
4137,71,1,160,440,1,2
4138,71,2,160,430,2,2
4139,71,3,160,420,2,2
4140,71,4,160,410,2,2
4141,71,5,160,400,2,2
4142,71,6,160,390,2,2
4143,71,7,160,380,3,2
4144,71,8,160,350,1,2
4145,71,9,160,340,2,2
4146,71,10,160,330,2,2
4147,71,11,160,320,2,2
4148,71,12,160,310,2,2
4149,71,13,160,300,2,2
4150,71,14,160,290,2,2
4151,71,15,160,280,3,2
4152,71,16,160,240,1,2
4153,71,17,160,230,2,2
4154,71,18,160,220,2,2
4155,71,19,160,210,2,2
4156,71,20,160,200,2,2
4157,71,21,160,190,2,2
4158,71,22,160,180,2,2
4159,71,23,160,170,3,2
4160,71,24,160,140,1,2
4161,71,25,160,130,2,2
4162,71,26,160,120,2,2
4163,71,27,160,110,2,2
4164,71,28,160,100,2,2
4165,71,29,160,90,2,2
4166,71,30,160,80,3,2
4167,71,31,150,80,3,2
4168,71,32,150,90,4,2
4169,71,33,150,100,4,2
4170,71,34,150,110,4,2
4171,71,35,150,120,4,2
4172,71,36,150,130,4,2
4173,71,37,150,140,1,2
4174,71,38,150,170,3,2
4175,71,39,150,180,4,2
4176,71,40,150,190,4,2
4177,71,41,150,200,4,2
4178,71,42,150,210,4,2
4179,71,43,150,220,4,2
4180,71,44,150,230,4,2
4181,71,45,150,240,1,2
4182,71,46,150,280,3,2
4183,71,47,150,290,4,2
4184,71,48,150,300,4,2
4185,71,49,150,310,4,2
4186,71,50,150,320,4,2
4187,71,51,150,330,4,2
4188,71,52,150,340,4,2
4189,71,53,150,350,1,2
4190,71,54,150,380,3,2
4191,71,55,150,390,4,2
4192,71,56,150,400,4,2
4193,71,57,150,410,4,2
4194,71,58,150,420,4,2
4195,71,59,150,430,4,2
4196,71,60,150,440,1,2
4197,72,1,130,440,1,2
4198,72,2,130,430,2,2
4199,72,3,130,420,2,2
4200,72,4,130,410,2,2
4201,72,5,130,400,2,2
4202,72,6,130,390,2,2
4203,72,7,130,380,3,2
4204,72,8,130,350,1,2
4205,72,9,130,340,2,2
4206,72,10,130,330,2,2
4207,72,11,130,320,2,2
4208,72,12,130,310,2,2
4209,72,13,130,300,2,2
4210,72,14,130,290,2,2
4211,72,15,130,280,3,2
4212,72,16,130,240,1,2
4213,72,17,130,230,2,2
4214,72,18,130,220,2,2
4215,72,19,130,210,2,2
4216,72,20,130,200,2,2
4217,72,21,130,190,2,2
4218,72,22,130,180,2,2
4219,72,23,130,170,3,2
4220,72,24,130,140,1,2
4221,72,25,130,130,2,2
4222,72,26,130,120,2,2
4223,72,27,130,110,2,2
4224,72,28,130,100,2,2
4225,72,29,130,90,2,2
4226,72,30,130,80,3,2
4227,72,31,120,80,3,2
4228,72,32,120,90,4,2
4229,72,33,120,100,4,2
4230,72,34,120,110,4,2
4231,72,35,120,120,4,2
4232,72,36,120,130,4,2
4233,72,37,120,140,1,2
4234,72,38,120,170,3,2
4235,72,39,120,180,4,2
4236,72,40,120,190,4,2
4237,72,41,120,200,4,2
4238,72,42,120,210,4,2
4239,72,43,120,220,4,2
4240,72,44,120,230,4,2
4241,72,45,120,240,1,2
4242,72,46,120,280,3,2
4243,72,47,120,290,4,2
4244,72,48,120,300,4,2
4245,72,49,120,310,4,2
4246,72,50,120,320,4,2
4247,72,51,120,330,4,2
4248,72,52,120,340,4,2
4249,72,53,120,350,1,2
4250,72,54,120,380,3,2
4251,72,55,120,390,4,2
4252,72,56,120,400,4,2
4253,72,57,120,410,4,2
4254,72,58,120,420,4,2
4255,72,59,120,430,4,2
4256,72,60,120,440,1,2
4257,73,1,100,440,1,2
4258,73,2,100,430,2,2
4259,73,3,100,420,2,2
4260,73,4,100,410,2,2
4261,73,5,100,400,2,2
4262,73,6,100,390,2,2
4263,73,7,100,380,3,2
4264,73,8,100,350,1,2
4265,73,9,100,340,2,2
4266,73,10,100,330,2,2
4267,73,11,100,320,2,2
4268,73,12,100,310,2,2
4269,73,13,100,300,2,2
4270,73,14,100,290,2,2
4271,73,15,100,280,3,2
4272,73,16,100,240,1,2
4273,73,17,100,230,2,2
4274,73,18,100,220,2,2
4275,73,19,100,210,2,2
4276,73,20,100,200,2,2
4277,73,21,100,190,2,2
4278,73,22,100,180,2,2
4279,73,23,100,170,3,2
4280,73,24,100,140,1,2
4281,73,25,100,130,2,2
4282,73,26,100,120,2,2
4283,73,27,100,110,2,2
4284,73,28,100,100,2,2
4285,73,29,100,90,2,2
4286,73,30,100,80,3,2
4287,73,31,90,80,3,2
4288,73,32,90,90,4,2
4289,73,33,90,100,4,2
4290,73,34,90,110,4,2
4291,73,35,90,120,4,2
4292,73,36,90,130,4,2
4293,73,37,90,140,1,2
4294,73,38,90,170,3,2
4295,73,39,90,180,4,2
4296,73,40,90,190,4,2
4297,73,41,90,200,4,2
4298,73,42,90,210,4,2
4299,73,43,90,220,4,2
4300,73,44,90,230,4,2
4301,73,45,90,240,1,2
4302,73,46,90,280,3,2
4303,73,47,90,290,4,2
4304,73,48,90,300,4,2
4305,73,49,90,310,4,2
4306,73,50,90,320,4,2
4307,73,51,90,330,4,2
4308,73,52,90,340,4,2
4309,73,53,90,350,1,2
4310,73,54,90,380,3,2
4311,73,55,90,390,4,2
4312,73,56,90,400,4,2
4313,73,57,90,410,4,2
4314,73,58,90,420,4,2
4315,73,59,90,430,4,2
4316,73,60,90,440,1,2
4317,74,1,70,440,1,2
4318,74,2,70,430,2,2
4319,74,3,70,420,2,2
4320,74,4,70,410,2,2
4321,74,5,70,400,2,2
4322,74,6,70,390,2,2
4323,74,7,70,380,3,2
4324,74,8,70,350,1,2
4325,74,9,70,340,2,2
4326,74,10,70,330,2,2
4327,74,11,70,320,2,2
4328,74,12,70,310,2,2
4329,74,13,70,300,3,2
4330,74,14,70,220,1,2
4331,74,15,70,210,2,2
4332,74,16,70,200,2,2
4333,74,17,70,190,2,2
4334,74,18,70,180,2,2
4335,74,19,70,170,3,2
4336,74,20,70,140,1,2
4337,74,21,70,130,2,2
4338,74,22,70,120,2,2
4339,74,23,70,110,2,2
4340,74,24,70,100,2,2
4341,74,25,70,90,2,2
4342,74,26,70,80,3,2
4343,74,27,60,80,3,2
4344,74,28,60,90,4,2
4345,74,29,60,100,4,2
4346,74,30,60,110,4,2
4347,74,31,60,120,4,2
4348,74,32,60,130,4,2
4349,74,33,60,140,1,2
4350,74,34,60,170,3,2
4351,74,35,60,180,4,2
4352,74,36,60,190,4,2
4353,74,37,60,200,4,2
4354,74,38,60,210,4,2
4355,74,39,60,220,1,2
4356,74,40,60,300,3,2
4357,74,41,60,310,4,2
4358,74,42,60,320,4,2
4359,74,43,60,330,4,2
4360,74,44,60,340,4,2
4361,74,45,60,350,1,2
4362,74,46,60,380,3,2
4363,74,47,60,390,4,2
4364,74,48,60,400,4,2
4365,74,49,60,410,4,2
4366,74,50,60,420,4,2
4367,74,51,60,430,4,2
4368,74,52,60,440,1,2
4369,75,1,790,740,1,3
4370,75,2,800,740,1,3
4371,75,3,810,740,1,3
4372,75,4,820,740,1,3
4373,75,5,830,740,1,3
4374,75,6,840,740,1,3
4375,75,7,850,740,1,3
4376,75,8,860,740,1,3
4377,75,9,870,740,1,3
4378,75,10,880,740,1,3
4379,75,11,890,740,1,3
4380,75,12,900,740,1,3
4381,75,13,910,740,1,3
4382,75,14,920,740,1,3
4383,75,15,930,740,1,3
4384,75,16,960,680,2,3
4385,75,17,960,670,2,3
4386,75,18,960,660,2,3
4387,75,19,960,630,2,3
4388,75,20,960,610,2,3
4389,75,21,960,580,2,3
4390,75,22,960,570,2,3
4391,75,23,960,560,2,3
4392,75,24,960,440,2,3
4393,75,25,960,430,2,3
4394,75,26,960,420,2,3
4395,75,27,960,320,2,3
4396,75,28,960,310,2,3
4397,75,29,960,300,2,3
4398,75,30,960,210,2,3
4399,75,31,960,200,2,3
4400,75,32,960,190,2,3
4401,75,33,960,180,2,3
4402,75,34,960,140,2,3
4403,75,35,960,120,2,3
4404,75,36,960,80,2,3
4405,75,37,960,70,2,3
4406,75,38,960,60,2,3
4407,75,39,960,50,2,3
4408,75,40,920,30,3,3
4409,75,41,910,30,3,3
4410,75,42,900,30,3,3
4411,75,43,880,30,3,3
4412,75,44,860,30,3,3
4413,75,45,820,30,3,3
4414,75,46,810,30,3,3
4415,75,47,800,30,3,3
4416,75,48,680,30,3,3
4417,75,49,670,30,3,3
4418,75,50,660,30,3,3
4419,75,51,630,30,3,3
4420,75,52,610,30,3,3
4421,75,53,580,30,3,3
4422,75,54,570,30,3,3
4423,75,55,560,30,3,3
4424,75,56,670,250,1,3
4425,75,57,680,250,1,3
4426,75,58,690,250,1,3
4427,75,59,700,250,1,3
4428,75,60,750,300,4,3
4429,75,61,750,310,4,3
4430,75,62,750,320,4,3
4431,75,63,750,330,4,3
4432,75,64,750,530,4,3
4433,75,65,750,540,4,3
4434,75,66,750,550,4,3
4435,75,67,750,560,4,3
4436,75,68,750,660,4,3
4437,75,69,750,670,4,3
4438,75,70,750,680,4,3
4439,75,71,750,690,4,3
4440,75,72,750,700,4,3
4441,76,1,935,700,1,3
4442,76,2,940,690,2,3
4443,76,3,940,680,2,3
4444,76,4,940,670,2,3
4445,76,5,940,660,2,3
4446,76,6,940,650,2,3
4447,76,7,935,640,3,3
4448,76,8,935,600,1,3
4449,76,9,940,590,2,3
4450,76,10,940,580,2,3
4451,76,11,940,570,2,3
4452,76,12,940,560,2,3
4453,76,13,940,550,2,3
4454,76,14,940,540,2,3
4455,76,15,940,530,2,3
4456,76,16,935,520,3,3
4457,76,17,935,480,1,3
4458,76,18,940,470,2,3
4459,76,19,940,460,2,3
4460,76,20,940,450,2,3
4461,76,21,940,440,2,3
4462,76,22,940,430,2,3
4463,76,23,940,420,2,3
4464,76,24,940,410,2,3
4465,76,25,935,400,3,3
4466,76,26,930,410,4,3
4467,76,27,930,420,4,3
4468,76,28,930,430,4,3
4469,76,29,930,440,4,3
4470,76,30,930,450,4,3
4471,76,31,930,460,4,3
4472,76,32,930,470,4,3
4473,76,33,930,530,4,3
4474,76,34,930,540,4,3
4475,76,35,930,550,4,3
4476,76,36,930,560,4,3
4477,76,37,930,570,4,3
4478,76,38,930,580,4,3
4479,76,39,930,590,4,3
4480,76,40,930,650,4,3
4481,76,41,930,660,4,3
4482,76,42,930,670,4,3
4483,76,43,930,680,4,3
4484,76,44,930,690,4,3
4485,77,1,905,710,1,3
4486,77,2,910,700,2,3
4487,77,3,910,690,2,3
4488,77,4,910,680,2,3
4489,77,5,910,670,2,3
4490,77,6,910,660,2,3
4491,77,7,910,650,2,3
4492,77,8,905,640,3,3
4493,77,9,905,600,1,3
4494,77,10,910,590,2,3
4495,77,11,910,580,2,3
4496,77,12,910,570,2,3
4497,77,13,910,560,2,3
4498,77,14,910,550,2,3
4499,77,15,910,540,2,3
4500,77,16,910,530,2,3
4501,77,17,905,520,3,3
4502,77,18,905,480,1,3
4503,77,19,910,470,2,3
4504,77,20,910,460,2,3
4505,77,21,910,450,2,3
4506,77,22,910,440,2,3
4507,77,23,910,430,2,3
4508,77,24,910,420,2,3
4509,77,25,910,410,2,3
4510,77,26,905,400,3,3
4511,77,27,900,410,4,3
4512,77,28,900,420,4,3
4513,77,29,900,430,4,3
4514,77,30,900,440,4,3
4515,77,31,900,450,4,3
4516,77,32,900,460,4,3
4517,77,33,900,470,4,3
4518,77,34,900,530,4,3
4519,77,35,900,540,4,3
4520,77,36,900,550,4,3
4521,77,37,900,560,4,3
4522,77,38,900,570,4,3
4523,77,39,900,580,4,3
4524,77,40,900,590,4,3
4525,77,41,900,650,4,3
4526,77,42,900,660,4,3
4527,77,43,900,670,4,3
4528,77,44,900,680,4,3
4529,77,45,900,690,4,3
4530,77,46,900,700,4,3
4531,78,1,875,710,1,3
4532,78,2,880,700,2,3
4533,78,3,880,690,2,3
4534,78,4,880,680,2,3
4535,78,5,880,670,2,3
4536,78,6,880,660,2,3
4537,78,7,880,650,2,3
4538,78,8,875,640,3,3
4539,78,9,875,600,1,3
4540,78,10,880,590,2,3
4541,78,11,880,580,2,3
4542,78,12,880,570,2,3
4543,78,13,880,560,2,3
4544,78,14,880,550,2,3
4545,78,15,880,540,2,3
4546,78,16,880,530,2,3
4547,78,17,875,520,3,3
4548,78,18,875,480,1,3
4549,78,19,880,470,2,3
4550,78,20,880,460,2,3
4551,78,21,880,450,2,3
4552,78,22,880,440,2,3
4553,78,23,880,430,2,3
4554,78,24,880,420,2,3
4555,78,25,880,410,2,3
4556,78,26,875,400,3,3
4557,78,27,870,410,4,3
4558,78,28,870,420,4,3
4559,78,29,870,430,4,3
4560,78,30,870,440,4,3
4561,78,31,870,450,4,3
4562,78,32,870,460,4,3
4563,78,33,870,470,4,3
4564,78,34,870,530,4,3
4565,78,35,870,540,4,3
4566,78,36,870,550,4,3
4567,78,37,870,560,4,3
4568,78,38,870,570,4,3
4569,78,39,870,580,4,3
4570,78,40,870,590,4,3
4571,78,41,870,650,4,3
4572,78,42,870,660,4,3
4573,78,43,870,670,4,3
4574,78,44,870,680,4,3
4575,78,45,870,690,4,3
4576,78,46,870,700,4,3
4577,79,1,845,710,1,3
4578,79,2,850,700,2,3
4579,79,3,850,690,2,3
4580,79,4,850,680,2,3
4581,79,5,850,670,2,3
4582,79,6,850,660,2,3
4583,79,7,850,650,2,3
4584,79,8,845,640,3,3
4585,79,9,845,600,1,3
4586,79,10,850,590,2,3
4587,79,11,850,580,2,3
4588,79,12,850,570,2,3
4589,79,13,850,560,2,3
4590,79,14,850,550,2,3
4591,79,15,850,540,2,3
4592,79,16,850,530,2,3
4593,79,17,845,520,3,3
4594,79,18,845,480,1,3
4595,79,19,850,470,2,3
4596,79,20,850,460,2,3
4597,79,21,850,450,2,3
4598,79,22,850,440,2,3
4599,79,23,850,430,2,3
4600,79,24,850,420,2,3
4601,79,25,850,410,2,3
4602,79,26,845,400,3,3
4603,79,27,840,410,4,3
4604,79,28,840,420,4,3
4605,79,29,840,430,4,3
4606,79,30,840,440,4,3
4607,79,31,840,450,4,3
4608,79,32,840,460,4,3
4609,79,33,840,470,4,3
4610,79,34,840,530,4,3
4611,79,35,840,540,4,3
4612,79,36,840,550,4,3
4613,79,37,840,560,4,3
4614,79,38,840,570,4,3
4615,79,39,840,580,4,3
4616,79,40,840,590,4,3
4617,79,41,840,650,4,3
4618,79,42,840,660,4,3
4619,79,43,840,670,4,3
4620,79,44,840,680,4,3
4621,79,45,840,690,4,3
4622,79,46,840,700,4,3
4623,80,1,815,710,1,3
4624,80,2,820,700,2,3
4625,80,3,820,690,2,3
4626,80,4,820,680,2,3
4627,80,5,820,670,2,3
4628,80,6,820,660,2,3
4629,80,7,820,650,2,3
4630,80,8,815,640,3,3
4631,80,9,815,600,1,3
4632,80,10,820,590,2,3
4633,80,11,820,580,2,3
4634,80,12,820,570,2,3
4635,80,13,820,560,2,3
4636,80,14,820,550,2,3
4637,80,15,820,540,2,3
4638,80,16,820,530,2,3
4639,80,17,815,520,3,3
4640,80,18,815,480,1,3
4641,80,19,820,470,2,3
4642,80,20,820,460,2,3
4643,80,21,820,450,2,3
4644,80,22,820,440,2,3
4645,80,23,820,430,2,3
4646,80,24,820,420,2,3
4647,80,25,820,410,2,3
4648,80,26,815,400,3,3
4649,80,27,810,410,4,3
4650,80,28,810,420,4,3
4651,80,29,810,430,4,3
4652,80,30,810,440,4,3
4653,80,31,810,450,4,3
4654,80,32,810,460,4,3
4655,80,33,810,470,4,3
4656,80,34,810,530,4,3
4657,80,35,810,540,4,3
4658,80,36,810,550,4,3
4659,80,37,810,560,4,3
4660,80,38,810,570,4,3
4661,80,39,810,580,4,3
